id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,num_reviews,num_published_lectures,num_published_practice_tests,created,published_time,discounted_price_amount,price_detail_amount,currency
507714,Certificate in Qlik Sense Analytics Development,/course/is-my-startup-doing-ok/,TRUE,13004,4.42586,4.45435,3058,77,0,21-05-2015,16-06-2015,455,8640,INR
953294,"The Basics of Blockchain: Ethereum, Bitcoin, & More",/course/the-basics-of-blockchain/,TRUE,9522,4.42308,4.43797,3048,51,0,08-09-2016,14-11-2016,455,3520,INR
1668050,Presentation Skills: Master Confident Presentations,/course/presentations-mastery/,TRUE,8861,4.56059,4.5649,3024,34,0,29-04-2018,03-05-2018,455,8640,INR
788980,Interview Questions: Interview Like a Professional HRM,/course/interview-questions-job-applicant/,TRUE,8109,4.42071,4.42156,2985,12,0,10-03-2016,01-04-2016,455,1280,INR
821278,"INTERVIEW TRAINING: Ask Better Questions, Hire Better People",/course/advanced-interviewer-training/,TRUE,7182,4.4698,4.435,2949,19,0,13-04-2016,21-04-2016,455,1280,INR
969140,Learn about Content Writing,/course/content-writing/,TRUE,25334,3.69231,3.65327,2935,18,0,27-09-2016,25-10-2016,0,1280,INR
1661222,[BESTSELLER]™ Python Data Analysis & Visualization Bootcamp,/course/learn-data-analytics-complete-bootcamp-by-takenmind/,TRUE,5495,4.52152,4.50763,2935,45,0,24-04-2018,27-04-2018,0,1600,INR
1419500,Salesforce 101: Introduction to Salesforce,/course/salesforce-101-introduction-to-salesforce/,TRUE,20336,4.40909,4.40392,2935,17,0,03-11-2017,07-11-2017,494,1600,INR
2355488,Project Management Fundamentals,/course/project-management-fundamentals-gantt/,TRUE,7346,4.52863,4.51829,2940,32,0,06-05-2019,31-03-2020,455,6400,INR
1049210,ISO 9001:2015 Quality Management System Auditor Course,/course/iso-90012015-quality-management-system-auditor-course/,TRUE,8502,4.25524,4.247,2909,61,0,22-12-2016,13-01-2017,455,2880,INR
258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,/course/learn-mql4/,TRUE,20072,4.53756,4.57387,2895,43,0,09-07-2014,11-08-2014,455,8640,INR
399444,The Essential Guide to Entrepreneurship by Guy Kawasaki,/course/entrepreneurship-course-by-guy-kawasaki/,TRUE,19740,4.48284,4.50605,2885,56,0,20-01-2015,03-02-2015,455,6080,INR
2124810,Think Strategically and Make Your Ideas a Reality,/course/think-strategically-and-make-your-ideas-a-reality/,TRUE,5302,4.39137,4.38655,2885,33,0,03-01-2019,13-02-2019,0,1280,INR
484366,Manage Workplace Stress & Strike a Balance,/course/manage-workplace-stress-strike-a-balance/,TRUE,7297,4.36401,4.3746,2884,27,0,23-04-2015,30-04-2015,455,1280,INR
470846,Report Writing Made Simple,/course/report-writing/,TRUE,8832,4.24978,4.28929,2810,34,0,08-04-2015,05-11-2015,455,2880,INR
1518696,Project Management Fundamentals: Run projects effectively,/course/project-management-fundamentals-run-projects-effectively/,TRUE,29714,4.33481,4.35075,2819,17,0,20-01-2018,30-01-2018,455,6400,INR
358062,Financial Modeling: Build a Complete DCF Valuation Model,/course/learn-how-to-value-a-company-and-build-a-dcf-model/,TRUE,16888,4.41029,4.42242,2792,76,0,27-11-2014,03-12-2014,455,6080,INR
993480,Seth Godin's Value Creation Master Class,/course/a-master-class-in-value-creation/,TRUE,8345,4.42569,4.41008,2789,19,0,24-10-2016,27-10-2016,0,5440,INR
1721168,"PMP Exam Cram Session - PMBOK Guide, 6th Edition",/course/pmp-exam-cram-session-pmbok6/,TRUE,12236,4.59567,4.60274,2764,85,1,29-05-2018,09-06-2018,455,6400,INR
2256324,Goal Setting at Work: Plan for Success and Reach Your Goals,/course/goal-setting-at-work/,TRUE,6669,4.42271,4.43334,2759,19,0,06-03-2019,15-03-2019,0,3200,INR
640936,Customer | How to Understand Customer Needs,/course/customer-how-to-understand-customer-needs/,TRUE,6948,4.39507,4.40222,2745,20,0,15-10-2015,20-10-2015,455,1920,INR
1294188,Apache Kafka Series - Kafka Streams for Data Processing,/course/kafka-streams/,TRUE,21961,4.56076,4.53399,2713,76,0,15-07-2017,07-08-2017,455,8320,INR
627540,Options Trading - How to Win with Weekly Options,/course/work-from-home-setup-your-own-options-trading-business/,TRUE,14527,4.10714,4.12178,2686,33,0,01-10-2015,22-10-2015,455,7360,INR
429062,New Manager: The Basics and More of Being a Great Leader,/course/new-manager/,TRUE,11251,4.51047,4.48389,2666,122,0,22-02-2015,09-04-2015,455,8640,INR
1479112,Identify & Define the Problem with Business Analysis,/course/identify-the-problem/,TRUE,12207,4.51731,4.5961,2654,69,0,22-12-2017,23-02-2018,455,8640,INR
1395988,CFA® Level 1 (2020) - Complete Financial Reporting &Analysis,/course/cfa-level-1-fra-complete-mastery-course/,TRUE,17134,4.50799,4.47349,2592,68,0,16-10-2017,28-02-2018,455,8640,INR
1240964,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course",/course/microsoft-dynamics-365-online-training-introduction-course/,TRUE,14265,4.37042,4.32472,2578,32,0,04-06-2017,08-06-2017,546,10240,INR
2390192,Smart Tips: Communication,/course/communicatebrilliantly/,TRUE,8633,4.44255,4.44931,2577,61,0,29-05-2019,19-07-2019,0,6400,INR
1393266,Lead Generation Machine: Cold Email B2B Sales Master Course,/course/lead-generation-machine-the-cold-emailing-master-course/,TRUE,14164,4.39474,4.45575,2560,58,0,13-10-2017,06-11-2017,455,8640,INR
501238,Agile PM 201 - Understanding Agile at a Deeper Level,/course/understanding-agile-at-a-deeper-level/,TRUE,10650,4.49112,4.51402,2551,46,0,13-05-2015,30-05-2015,2080,8320,INR
1623098,The Complete Cryptocurrency Course: More than 5 Courses in 1,/course/the-complete-cryptocurrency-course-more-than-5-courses-in-1/,TRUE,61795,4.61796,4.62425,2547,213,0,30-03-2018,30-06-2018,455,8640,INR
848664,Options Trading for Rookies:  Understand Options Completely,/course/complete-course-introduction-to-option-trading/,TRUE,13284,4.67992,4.69332,2541,64,0,14-05-2016,10-08-2016,462,8640,INR
406938,Amazon FBA Course - How to Sell on Amazon MASTERY Course,/course/amazon-seller-central-make-the-most-of-amazon-fba/,TRUE,18909,4.42627,4.38812,2523,64,0,28-01-2015,15-06-2015,520,9600,INR
1461614,The Complete Finance Manager Course 2020,/course/the-complete-finance-manager-course/,TRUE,17758,4.50639,4.46792,2529,244,0,07-12-2017,22-12-2017,455,8640,INR
1426364,Sales Machine: The Sales Training B2B Master Course,/course/sales-machine-sales-training/,TRUE,13359,4.45633,4.48772,2513,29,0,09-11-2017,28-11-2017,455,8640,INR
754028,Accounting - A Brief Introduction - in 60 Minutes,/course/accounting-in-less-then-one-hour/,TRUE,26516,4.5875,4.61348,2506,17,0,06-02-2016,24-02-2016,520,1920,INR
1337064,Mastering QuickBooks Online,/course/mastering-quickbooks-online/,TRUE,8934,4.40419,4.40936,2481,31,0,31-08-2017,01-09-2017,455,2880,INR
1345240,How To Become A Shopify Expert (From Zero To Hero !),/course/make-money-become-a-shopify-expert-from-zero-to-hero/,TRUE,25650,4.65579,4.67184,2475,67,0,08-09-2017,04-10-2017,455,8640,INR
2013542,"Advanced Product Management: Vision, Strategy & Metrics",/course/advanced-product-management-vision-strategy-metrics/,TRUE,14976,4.45714,4.48847,2465,37,0,07-11-2018,22-12-2018,455,8640,INR
1327004,Develop Amazing Social Skills & Connect With People,/course/powerful-social-skills/,TRUE,16397,4.40761,4.40644,2460,28,0,21-08-2017,30-08-2017,455,8640,INR
1916470,The Complete Google Sheets Course: Beginner to Advanced!,/course/the-complete-google-sheets-course-beginner-to-advanced/,TRUE,10481,4.52916,4.51162,2458,66,0,17-09-2018,21-03-2019,455,8640,INR
1573504,GDPR In One Hour - The Basic Facts,/course/gdprbasicfacts/,TRUE,4910,4.24664,4.21767,2448,6,0,27-02-2018,06-03-2018,455,3200,INR
137144,Public Speaking and Presentations Pro: No Beginners Allowed!,/course/give-a-dazzling-keynote-presentation/,TRUE,15664,4.54528,4.5405,2438,14,0,23-12-2013,23-12-2013,474,8960,INR
540270,Taming Big Data with MapReduce and Hadoop - Hands On!,/course/taming-big-data-with-mapreduce-and-hadoop/,TRUE,20213,4.44318,4.42275,2435,54,0,29-06-2015,21-07-2015,455,5760,INR
1434700,[2020] Recruiting: Talent Acquisition & Hiring (Version 2),/course/make-great-hires-recruiting-interviewing-hiring/,TRUE,6806,4.36279,4.39561,2432,28,0,15-11-2017,17-11-2017,455,4160,INR
1774828,Clickfunnels & Sales Funnels MASTERY in 2020 + FREE Funnels!,/course/clickfunnelsninjamasterclass/,TRUE,31777,4.58911,4.5638,2420,38,0,30-06-2018,11-07-2018,468,8640,INR
1154754,Financial Modeling for Startups & Small Businesses,/course/financial-modeling-for-startups-small-businesses/,TRUE,56552,4.36765,4.36726,2421,91,0,23-03-2017,29-03-2017,455,8640,INR
170840,How to Write the Ultimate 1 Page Strategic Business Plan,/course/how-to-write-the-ultimate-strategic-business-plan/,TRUE,58044,4.43056,4.48663,2403,11,0,22-02-2014,24-02-2014,455,1280,INR
170844,Leadership - The #1 Key to Guaranteed Business Success,/course/learn-the-leadership-secrets-of-top-income-earners/,TRUE,50047,4.07692,4.17734,2381,13,0,22-02-2014,28-02-2014,455,1280,INR
1239906,OKR Goal Setting 101 - Achieve more goals than ever! Faster!,/course/okr-101-set-and-achieve-your-goal/,TRUE,7130,4.46614,4.4505,2360,33,0,03-06-2017,02-10-2018,455,6400,INR
1411696,Digital Diversity/Cyber-Citizen/Cross Cultural Communication,/course/cross-cultural-communication-the-new-global-currency/,TRUE,4122,4.34501,4.32188,2355,41,0,27-10-2017,01-11-2017,455,1600,INR
1854668,The Complete Storytelling Course for Speaking & Presenting,/course/the-complete-storytelling-course-for-speaking-presenting/,TRUE,26148,4.37712,4.32759,2340,600,0,13-08-2018,16-08-2018,488,9280,INR
936952,"Logistics and Supply Chains - Fundamentals,Design,Operations",/course/logistics-and-supply-chains-fundamentalsdesignoperations/,TRUE,12535,4.25392,4.15825,2324,252,0,21-08-2016,13-09-2016,455,8640,INR
2253870,Comparing Agile vs Waterfall Project Management,/course/agile-vs-waterfall/,TRUE,4488,4.40909,4.36141,2322,26,0,04-03-2019,05-04-2019,455,6400,INR
616958,How to come up with killer business ideas: complete workshop,/course/idea-generation-coming-up-with-killer-business-deas/,TRUE,68110,4.40132,4.41161,2319,78,0,20-09-2015,28-10-2015,455,8640,INR
561594,Work From Home: The Amazon FBA MasterPlan,/course/online-business-selling-simple-products-amazon/,TRUE,93749,4.17778,3.99013,2309,41,0,22-07-2015,03-08-2015,455,6080,INR
564552,Operations and Supply Chain Management,/course/operations-and-supply-chain-management/,TRUE,7355,4.12662,4.15631,2299,21,0,25-07-2015,09-08-2015,455,8640,INR
1097966,Service Design: Designing for Experience Over Time,/course/servicedesign/,TRUE,5920,4.24384,4.25638,2281,7,0,31-01-2017,04-02-2017,0,2880,INR
846186,How to be more productive working from home,/course/bemoreproductive/,TRUE,7816,4.4663,4.46339,2283,17,0,11-05-2016,12-05-2016,455,1600,INR
2365836,Elasticsearch 7 and the Elastic Stack - In Depth & Hands On!,/course/elasticsearch-7-and-elastic-stack/,TRUE,14725,4.52475,4.53076,2277,123,0,13-05-2019,14-05-2019,455,8640,INR
1123940,Think Like a Leader with Brian Tracy,/course/think-like-a-leader-with-brian-tracy/,TRUE,12113,4.49656,4.52477,2268,62,0,22-02-2017,21-03-2017,0,12800,INR
1426934,Mastering Collaboration: Work together for the best results,/course/mastering-collaboration-work-together-for-the-best-results/,TRUE,14938,4.22952,4.22789,2264,17,0,09-11-2017,15-11-2017,455,6400,INR
1556346,Effective Delegation for New Managers,/course/delegation/,TRUE,5245,4.55323,4.534,2254,15,0,15-02-2018,24-02-2018,455,1920,INR
715716,2019 Blog Blueprint: How To Turn Blogging Into A Career,/course/100k-blog-blueprint/,TRUE,19030,4.22131,4.2177,2233,50,0,04-01-2016,12-02-2016,455,8640,INR
2382715,The Complete Tableau Bootcamp for Data Visualization,/course/complete-tableau-bootcamp-dashboards/,TRUE,11736,4.56774,4.55794,2243,125,0,24-05-2019,20-08-2019,455,8640,INR
713258,Bookkeeping Basics #1:  Understand the Fundamentals,/course/bookkeeping-basics/,TRUE,10905,4.46429,4.50543,2211,48,0,02-01-2016,06-11-2016,455,4800,INR
2105094,"Beginner's Guide to Data & Data Analytics, by SF Data School",/course/learndata/,TRUE,6173,4.34411,4.34685,2216,9,0,24-12-2018,05-02-2019,455,3200,INR
189116,Team Leadership & Management Skills 2020 - LEAN TEAM KATA,/course/team-kata/,TRUE,14849,4.52747,4.57436,2201,93,0,26-03-2014,16-05-2014,455,8640,INR
647410,Business Process Modeling A-Z™: Learn BPMN 2.0 From Scratch,/course/process-modeling/,TRUE,12236,4.35673,4.33008,2201,32,0,22-10-2015,06-11-2015,455,8640,INR
310716,Start & Run a Successful Web Design Business in 2020,/course/start-and-run-a-successful-web-design-business-from-home/,TRUE,22613,4.66129,4.64454,2187,79,0,30-09-2014,17-10-2014,455,8640,INR
379374,Learn HR Fundamentals for a Career in Human Resources,/course/human-resources/,TRUE,5604,4.39886,4.37929,2187,17,0,28-12-2014,15-06-2015,0,6400,INR
34268,QMS Auditor / Lead Auditor Course,/course/iso-9001-qms-auditor-lead-auditor-course/,TRUE,7119,4.56776,4.54714,2183,43,0,03-01-2013,21-09-2014,520,9280,INR
505136,Practical Project Management for Managers and First Time PMs,/course/practical-project-management/,TRUE,11048,4.375,4.39441,2179,31,0,18-05-2015,25-05-2015,481,6400,INR
1047330,How To Be Hyper Productive When Working From Home Off-Site,/course/productivity-productive-home-business/,TRUE,6184,4.5246,4.52986,2186,19,0,20-12-2016,30-01-2017,455,4800,INR
308696,Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,/course/metatrader4/,TRUE,10254,4.62903,4.6158,2176,61,0,26-09-2014,28-10-2015,455,8640,INR
1535430,Introduction to Human Resource Management,/course/introduction-to-human-resource-management/,TRUE,15966,4.19737,4.15017,2171,17,0,01-02-2018,05-02-2018,455,1280,INR
637932,101 Crucial Lessons They Don't Teach You In Business School,/course/101-crucial-lessons-they-dont-teach-you-in-business-mba-school/,TRUE,67181,4.43866,4.47592,2149,66,0,12-10-2015,17-11-2015,455,8640,INR
285638,Guide to Stock Trading with Candlestick & Technical Analysis,/course/introduction-to-japanese-candlesticks/,TRUE,44208,4.54703,4.52294,2149,66,0,22-08-2014,02-09-2014,500,9280,INR
1729984,New for 9.2! Part 1 Foundation Certification Training,/course/togaf-part1/,TRUE,9774,4.38747,4.3368,2148,43,0,04-06-2018,12-06-2018,455,7680,INR
302562,Financial Accounting - #1 Ranked University: Course 1 of 5,/course/learnaccountingforfree/,TRUE,20308,4.59059,4.58394,2126,60,0,18-09-2014,02-10-2014,507,9600,INR
2335862,HOW I CREATED MY 7-FIGURE SHOPIFY DROPSHIPPING EMPIRE A TO Z,/course/kevinprinceton/,TRUE,12917,4.54819,4.58137,2118,125,0,23-04-2019,01-05-2019,455,8640,INR
2412206,Unconscious Bias: Fuel Diversity and Become a Better You,/course/unconscious-bias-fuel-diversity-and-become-a-better-you/,TRUE,5835,4.33201,4.29234,2120,37,0,13-06-2019,22-07-2019,700,8640,INR
1899124,Recommender Systems and Deep Learning in Python,/course/recommender-systems/,TRUE,11762,4.68267,4.60343,2113,87,0,06-09-2018,13-09-2018,455,8640,INR
1389360,Complete Guide to Conflict Management in the Workplace,/course/complete-guide-to-conflict-management-in-the-workplace/,TRUE,7068,4.34083,4.25702,2114,49,0,10-10-2017,12-10-2017,474,8960,INR
909354,Business Analyst: Project Management Techniques and Tools,/course/project-management-for-business-analyst/,TRUE,14029,4.5507,4.55431,2104,52,0,19-07-2016,22-07-2016,455,7040,INR
852606,Coaching Managers & Leaders for Continuous Improvement,/course/coaching-leaders-for-success/,TRUE,8284,4.43737,4.43639,2105,42,0,18-05-2016,08-08-2016,455,6400,INR
76978,Understanding and Complying with HIPAA,/course/hipaa-training/,TRUE,3834,4.43497,4.39363,2101,9,0,11-08-2013,16-08-2013,455,4160,INR
982844,How to Create an Empire on Airbnb without Owning a Home,/course/how-to-create-an-empire-on-airbnb-without-owning-a-home/,TRUE,11122,4.34524,4.29816,2086,67,0,12-10-2016,24-10-2016,455,8640,INR
1262388,Project Management with Primavera P6,/course/project-management-with-primavera-p6/,TRUE,6671,4.30429,4.30587,2087,51,0,21-06-2017,23-08-2017,514,9600,INR
2474716,Credit Risk Modeling in Python 2020,/course/credit-risk-modeling-in-python/,TRUE,8568,4.52767,4.53305,2081,75,0,24-07-2019,25-07-2019,455,8640,INR
599732,BPMN for business analysts,/course/bpmn-for-business-analysts/,TRUE,8339,4.40152,4.3541,2068,66,0,01-09-2015,09-11-2015,455,5760,INR
415284,Amazon FBA as a Private Label Business Launching Platform,/course/amazon-fba-private-label/,TRUE,11307,4.51852,4.52647,2062,126,0,06-02-2015,16-12-2015,455,1280,INR
912032,Account Management for Beginners,/course/account-management-101-tactics-for-partner-success/,TRUE,5441,4.3527,4.3197,2059,36,0,22-07-2016,05-08-2016,455,3200,INR
615696,Instructional Design for ELearning,/course/instructional-design-for-elearning/,TRUE,7026,4.18242,4.1871,2039,34,0,18-09-2015,02-03-2016,481,6080,INR
1297958,Candlestick Patterns to Master Forex Trading Price Action,/course/candlestick-patterns-to-master-forex-trading-price-action/,TRUE,8060,4.59507,4.60537,2030,63,0,19-07-2017,02-09-2017,455,8640,INR
472704,1 day MVP 2.0 | Go from idea to MVP in just 1 day,/course/1-day-mvp-find-the-right-idea-and-build-a-demo-in-1-day/,TRUE,40312,4.4878,4.46166,2028,142,0,10-04-2015,08-05-2015,455,8640,INR
510548,Defining a Digital Transformation Roadmap,/course/defining-a-digital-transformation-roadmap/,TRUE,7807,4.19909,4.15144,2045,11,0,25-05-2015,09-06-2015,455,2560,INR
2128424,Better Virtual Meetings: How to Lead Effective Meetings,/course/better-virtual-meetings-how-to-lead-effective-meetings/,TRUE,11477,4.41181,4.42593,2028,16,0,05-01-2019,08-02-2019,455,1280,INR
1517986,"QuickBooks Online 2020, 2019 & 2018 Start to Finish",/course/quickbooks-online-2018-start-to-finish/,TRUE,29496,4.44518,4.48429,2020,493,0,20-01-2018,25-01-2018,552,10240,INR
1347426,Mastering Effective Communication,/course/mastering-effective-communication/,TRUE,6062,4.21774,4.16388,2007,19,0,11-09-2017,13-10-2017,468,3200,INR
166240,Managing Change:  Learn to thrive through change.,/course/how-to-manage-through-change/,TRUE,5416,4.26867,4.25879,2020,5,0,18-02-2014,26-03-2014,455,1280,INR
1349000,Public Speaking and Presenting at Work,/course/public-speaking-and-presenting-at-work/,TRUE,5706,4.30268,4.28764,2000,38,0,12-09-2017,18-09-2017,455,8640,INR
